age;workclass;fnlwgt;education;education-num;marital-status;occupation;relationship;race;sex;capital-gain;capital-loss;hours-per-week;native-country;income
20-39;?;244771;{10th, 12th, 11th, 5th-6th, 9th, 1st-4th, 7th-8th};7;Separated;*;Unmarried;Black;Female;0;0;40;{United-States};<=50K
20-39;Federal-gov;48123;{Bachelors, Some-college};10;Divorced;*;Not-in-family;White;Female;0;0;40;{United-States};<=50K
*;Self-emp-inc;173858;*;10;Married-civ-spouse;*;*;Asian-Pac-Islander;*;0;1902;40;*;>50K
20-39;Private;207201;{Bachelors, Some-college};13;Never-married;*;Not-in-family;White;Male;0;0;45;{United-States};>50K
*;Private;37933;*;8;Married-spouse-absent;*;*;Black;*;0;0;40;*;<=50K
40-59;Private;33323;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
40-59;Private;175943;{Assoc-acdm, Assoc-voc};11;Married-civ-spouse;*;Wife;White;Female;7298;0;35;{United-States};>50K
60-79;?;306178;{10th, 12th, 11th, 5th-6th, 9th, 1st-4th, 7th-8th};6;Divorced;*;Not-in-family;White;Male;2050;0;40;{United-States};<=50K
*;Local-gov;229110;*;9;Widowed;*;*;White;*;0;0;33;*;<=50K
*;Private;113511;*;7;Never-married;*;*;White;*;0;0;40;*;<=50K
20-39;Private;333677;{HS-grad};9;Never-married;*;Own-child;White;Male;0;0;36;{United-States};<=50K
*;Private;236021;*;9;Married-civ-spouse;*;*;White;*;0;0;40;*;>50K
*;?;371089;*;9;Never-married;*;*;White;*;0;0;40;*;<=50K
60-79;Private;115023;{Bachelors, Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;50;{United-States};>50K
20-39;State-gov;133586;{Bachelors, Some-college};13;Married-civ-spouse;*;Wife;White;Female;0;0;40;{United-States};<=50K
40-59;Private;91137;{10th, 12th, 11th, 5th-6th, 9th, 1st-4th, 7th-8th};5;Never-married;*;Unmarried;Black;Female;0;0;40;{United-States};<=50K
20-39;Private;105598;{HS-grad};9;Never-married;*;Not-in-family;White;Male;0;0;40;{United-States};<=50K
40-59;Private;352812;{Bachelors, Some-college};10;Married-civ-spouse;*;Wife;White;Female;0;1902;40;{United-States};>50K
20-39;Private;204829;{HS-grad};9;Divorced;*;Not-in-family;White;Male;0;0;40;{United-States};<=50K
20-39;Private;247733;{HS-grad};9;Divorced;*;Unmarried;Black;Female;0;0;16;{United-States};<=50K
20-39;?;370585;{HS-grad};9;Married-civ-spouse;*;Husband;Black;Male;0;0;40;{United-States};<=50K
40-59;Self-emp-not-inc;103257;{Prof-school};15;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
40-59;Private;178915;{HS-grad};9;Never-married;*;Unmarried;White;Female;0;0;40;{United-States};<=50K
40-59;Private;54260;{Bachelors, Some-college};13;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};>50K
40-59;Private;55395;{Bachelors, Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
40-59;Private;233511;{Bachelors, Some-college};13;Married-civ-spouse;*;Husband;White;Male;0;1977;60;{United-States};>50K
40-59;Private;318331;{HS-grad};9;Divorced;*;Not-in-family;White;Male;0;0;40;{United-States};<=50K
*;Private;195985;*;9;Never-married;*;*;White;*;0;0;40;*;<=50K
40-59;Self-emp-not-inc;38876;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
60-79;Self-emp-inc;81413;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
40-59;Private;172618;{Prof-school};15;Married-civ-spouse;*;Husband;White;Male;0;0;45;{United-States};>50K
20-39;Private;174717;{Bachelors, Some-college};13;Married-civ-spouse;*;Husband;White;Male;7688;0;40;{United-States};>50K
*;Private;224984;*;9;Widowed;*;*;White;*;15831;0;16;*;>50K
60-79;Private;423297;{Doctorate};16;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};>50K
40-59;Local-gov;88856;{10th, 12th, 11th, 5th-6th, 9th, 1st-4th, 7th-8th};4;Never-married;*;Unmarried;Black;Female;0;0;40;{United-States};<=50K
*;?;169104;*;12;Never-married;*;*;Asian-Pac-Islander;*;0;0;16;*;<=50K
20-39;Federal-gov;39207;{HS-grad};9;Never-married;*;Not-in-family;White;Male;0;0;40;{United-States};<=50K
20-39;Private;340018;{10th, 12th, 11th, 5th-6th, 9th, 1st-4th, 7th-8th};6;Never-married;*;Unmarried;Black;Female;0;0;38;{United-States};<=50K
*;State-gov;30796;*;10;Never-married;*;*;White;*;0;0;10;*;<=50K
40-59;Private;155403;{HS-grad};9;Married-civ-spouse;*;Wife;Black;Female;0;0;40;{United-States};<=50K
20-39;Private;238092;{Bachelors, Some-college};13;Never-married;*;Own-child;White;Male;0;0;40;{United-States};<=50K
20-39;Private;225605;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;24;{United-States};<=50K
20-39;Private;289148;{Bachelors, Some-college};10;Divorced;*;Unmarried;White;Female;0;0;40;{United-States};<=50K
40-59;Private;339863;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;45;{United-States};>50K
20-39;Private;178778;{Bachelors, Some-college};13;Never-married;*;Not-in-family;White;Male;0;0;80;{United-States};>50K
20-39;Private;568490;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
20-39;State-gov;129345;{Bachelors, Some-college};10;Never-married;*;Not-in-family;White;Male;0;0;40;{United-States};<=50K
*;Private;447882;*;10;Never-married;*;*;White;*;0;0;20;*;<=50K
20-39;Private;314165;{Bachelors, Some-college};10;Never-married;*;Own-child;White;Male;0;0;20;{United-States};<=50K
20-39;Federal-gov;382859;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};>50K
40-59;State-gov;82504;{Bachelors, Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
40-59;Private;149700;{Bachelors, Some-college};13;Married-civ-spouse;*;Husband;White;Male;15024;0;40;{United-States};>50K
60-79;Private;209844;{Bachelors, Some-college};10;Divorced;*;Unmarried;White;Female;0;0;30;{United-States};<=50K
40-59;Private;62546;{Bachelors, Some-college};13;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};>50K
*;Private;228686;*;7;Married-civ-spouse;*;*;White;*;0;0;40;*;<=50K
20-39;Private;326587;{Bachelors, Some-college};10;Never-married;*;Not-in-family;White;Male;0;0;40;{United-States};<=50K
20-39;Private;202091;{HS-grad};9;Never-married;*;Own-child;White;Female;0;0;40;{United-States};<=50K
40-59;Self-emp-not-inc;310774;{Bachelors, Some-college};13;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
20-39;Private;450246;{HS-grad};9;Never-married;*;Own-child;White;Male;0;0;40;{United-States};<=50K
*;?;84375;*;9;Married-civ-spouse;*;*;White;*;0;0;45;*;<=50K
40-59;Private;142444;{Bachelors, Some-college};10;Divorced;*;Unmarried;White;Female;0;0;55;{United-States};>50K
20-39;Private;82246;{Bachelors, Some-college};13;Never-married;*;Not-in-family;White;Male;0;1876;38;{United-States};<=50K
20-39;Private;192766;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;Private;53109;*;7;Never-married;*;*;Amer-Indian-Eskimo;*;0;0;20;*;<=50K
*;Self-emp-inc;121836;*;10;Married-civ-spouse;*;*;White;*;0;0;40;*;>50K
40-59;Self-emp-not-inc;298130;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;25;{United-States};<=50K
20-39;Private;135645;{Bachelors, Some-college};13;Never-married;*;Not-in-family;White;Male;0;0;40;{United-States};<=50K
40-59;Private;265275;{Bachelors, Some-college};10;Never-married;*;Own-child;White;Male;0;0;40;{United-States};<=50K
40-59;?;410114;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
20-39;Without-pay;232719;{HS-grad};9;Never-married;*;Own-child;Black;Male;0;0;40;{United-States};<=50K
20-39;Private;167716;{HS-grad};9;Divorced;*;Unmarried;White;Female;0;0;99;{United-States};<=50K
60-79;Private;107627;{Bachelors, Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;15;{United-States};<=50K
20-39;Private;129674;{Bachelors, Some-college};10;Never-married;*;Not-in-family;Black;Male;0;0;48;{India, Cambodia, France, Canada, Ecuador, Puerto-Rico, Peru, Thailand, Italy, Mexico, Nicaragua, Hungary, Poland, El-Salvador, Honduras, Scotland, Jamaica, Taiwan, Guatemala, Germany, Japan, Greece, Philippines, Portugal, Ireland, Cuba, Vietnam, England, Dominican-Republic};<=50K
20-39;Self-emp-inc;114053;{Bachelors, Some-college};10;Never-married;*;Not-in-family;White;Male;0;0;30;{United-States};<=50K
40-59;Private;202560;{HS-grad};9;Married-civ-spouse;*;Wife;White;Female;0;0;40;{United-States};>50K
20-39;Private;219902;{HS-grad};9;Separated;*;Unmarried;Black;Female;0;0;48;{United-States};<=50K
40-59;Self-emp-not-inc;192654;{10th, 12th, 11th, 5th-6th, 9th, 1st-4th, 7th-8th};6;Never-married;*;Not-in-family;White;Male;0;0;25;{United-States};<=50K
40-59;Self-emp-inc;238966;{Bachelors, Some-college};10;Divorced;*;Not-in-family;White;Male;0;0;40;{United-States};<=50K
*;?;112942;*;6;Never-married;*;*;White;*;0;0;40;*;<=50K
40-59;Private;153484;{Bachelors, Some-college};13;Married-civ-spouse;*;Husband;White;Male;15024;0;50;{United-States};>50K
20-39;Private;161874;{Bachelors, Some-college};10;Never-married;*;Own-child;Black;Male;0;0;40;{United-States};<=50K
40-59;Private;260106;{HS-grad};9;Widowed;*;Not-in-family;White;Female;0;0;30;{United-States};<=50K
40-59;Self-emp-inc;240374;{Masters};14;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};>50K
*;?;251612;*;3;Never-married;*;*;White;*;0;0;45;*;<=50K
*;Private;223696;*;8;Married-spouse-absent;*;*;Other;*;0;0;56;*;<=50K
40-59;Private;176134;{HS-grad};9;Married-civ-spouse;*;Husband;Black;Male;0;0;48;{United-States};<=50K
20-39;Private;186959;{Bachelors, Some-college};13;Married-civ-spouse;*;Husband;White;Male;0;0;50;{United-States};<=50K
40-59;Private;456236;{Masters};14;Married-civ-spouse;*;Husband;White;Male;0;0;50;{United-States};>50K
20-39;Private;98948;{Bachelors, Some-college};13;Married-civ-spouse;*;Wife;White;Female;0;0;32;{United-States};<=50K
40-59;Private;166662;{Prof-school};15;Married-civ-spouse;*;Husband;White;Male;0;0;50;{United-States};>50K
20-39;Private;448626;{Bachelors, Some-college};10;Never-married;*;Own-child;White;Male;0;0;40;{United-States};<=50K
20-39;Private;167482;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;60;{United-States};>50K
40-59;Private;189792;{Masters};14;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};>50K
20-39;Private;399052;{10th, 12th, 11th, 5th-6th, 9th, 1st-4th, 7th-8th};5;Married-civ-spouse;*;Wife;White;Female;0;0;42;{United-States};<=50K
20-39;Private;104196;{Bachelors, Some-college};13;Married-civ-spouse;*;Husband;White;Male;0;1887;40;{United-States};>50K
40-59;Self-emp-not-inc;152752;{10th, 12th, 11th, 5th-6th, 9th, 1st-4th, 7th-8th};3;Married-civ-spouse;*;Husband;White;Male;0;0;20;{United-States};<=50K
40-59;Private;268545;{HS-grad};9;Married-civ-spouse;*;Husband;Black;Male;0;0;40;{India, Cambodia, France, Canada, Ecuador, Puerto-Rico, Peru, Thailand, Italy, Mexico, Nicaragua, Hungary, Poland, El-Salvador, Honduras, Scotland, Jamaica, Taiwan, Guatemala, Germany, Japan, Greece, Philippines, Portugal, Ireland, Cuba, Vietnam, England, Dominican-Republic};<=50K
40-59;Self-emp-inc;148532;{Bachelors, Some-college};13;Married-civ-spouse;*;Husband;White;Male;0;0;60;{United-States};>50K
20-39;Local-gov;281784;{Bachelors, Some-college};13;Never-married;*;Not-in-family;Black;Male;0;1564;52;{United-States};>50K
20-39;Private;225724;{Bachelors, Some-college};13;Never-married;*;Own-child;White;Female;0;0;20;{United-States};<=50K
20-39;Private;200192;{Bachelors, Some-college};10;Never-married;*;Not-in-family;White;Female;0;0;40;{United-States};<=50K
40-59;Self-emp-inc;170850;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;50;{United-States};>50K
20-39;Federal-gov;224858;{Bachelors, Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;60;{United-States};<=50K
60-79;State-gov;159908;{10th, 12th, 11th, 5th-6th, 9th, 1st-4th, 7th-8th};7;Widowed;*;Unmarried;White;Female;0;0;32;{United-States};>50K
20-39;Private;115488;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
20-39;Private;1268339;{HS-grad};9;Married-spouse-absent;*;Own-child;Black;Male;0;0;40;{United-States};<=50K
40-59;Private;195755;{HS-grad};9;Separated;*;Unmarried;White;Male;0;0;40;{United-States};<=50K
40-59;Federal-gov;186272;{Bachelors, Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
20-39;Private;181388;{HS-grad};9;Divorced;*;Not-in-family;White;Female;0;0;40;{United-States};<=50K
20-39;Private;177181;{10th, 12th, 11th, 5th-6th, 9th, 1st-4th, 7th-8th};4;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
60-79;Private;91488;{10th, 12th, 11th, 5th-6th, 9th, 1st-4th, 7th-8th};2;Married-civ-spouse;*;Husband;Black;Male;0;0;20;{United-States};<=50K
20-39;Private;230961;{Bachelors, Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
60-79;Self-emp-not-inc;309955;{Prof-school};15;Married-civ-spouse;*;Husband;White;Male;0;2174;50;{United-States};>50K
20-39;Local-gov;63042;{Bachelors, Some-college};13;Married-civ-spouse;*;Wife;White;Female;0;0;40;{United-States};>50K
20-39;Private;29814;{10th, 12th, 11th, 5th-6th, 9th, 1st-4th, 7th-8th};7;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
60-79;?;116230;{Bachelors, Some-college};13;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};>50K
40-59;?;167678;{10th, 12th, 11th, 5th-6th, 9th, 1st-4th, 7th-8th};7;Married-civ-spouse;*;Husband;White;Male;0;0;22;{India, Cambodia, France, Canada, Ecuador, Puerto-Rico, Peru, Thailand, Italy, Mexico, Nicaragua, Hungary, Poland, El-Salvador, Honduras, Scotland, Jamaica, Taiwan, Guatemala, Germany, Japan, Greece, Philippines, Portugal, Ireland, Cuba, Vietnam, England, Dominican-Republic};<=50K
20-39;Private;191088;{Bachelors, Some-college};13;Married-civ-spouse;*;Wife;White;Female;0;0;40;{United-States};>50K
*;Private;63814;*;10;Never-married;*;*;White;*;0;0;18;*;<=50K
20-39;Private;285865;{Assoc-acdm, Assoc-voc};12;Separated;*;Unmarried;Black;Female;0;0;32;{United-States};<=50K
*;?;160776;*;11;Divorced;*;*;White;*;0;0;40;*;<=50K
40-59;Federal-gov;299831;{Bachelors, Some-college};10;Divorced;*;Unmarried;White;Female;0;880;40;{United-States};<=50K
40-59;Private;162741;{Assoc-acdm, Assoc-voc};12;Married-civ-spouse;*;Wife;Black;Female;15024;0;40;{United-States};>50K
*;Private;204990;*;9;Never-married;*;*;Black;*;0;0;33;*;<=50K
40-59;Self-emp-inc;171315;{HS-grad};9;Divorced;*;Not-in-family;White;Male;0;0;40;{United-States};<=50K
20-39;Private;296462;{Masters};14;Never-married;*;Not-in-family;Black;Male;0;0;30;{United-States};<=50K
20-39;Private;103860;{Bachelors, Some-college};13;Married-civ-spouse;*;Husband;White;Male;0;0;50;{United-States};>50K
40-59;Local-gov;159816;{Masters};14;Married-civ-spouse;*;Wife;White;Female;0;1977;35;{United-States};>50K
40-59;Private;96586;{Bachelors, Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};>50K
*;Private;202720;*;5;Married-spouse-absent;*;*;Black;*;0;0;75;*;<=50K
*;Private;202822;*;14;Never-married;*;*;Black;*;0;0;40;*;<=50K
40-59;Self-emp-not-inc;379883;{Masters};14;Married-civ-spouse;*;Husband;White;Male;0;0;40;{India, Cambodia, France, Canada, Ecuador, Puerto-Rico, Peru, Thailand, Italy, Mexico, Nicaragua, Hungary, Poland, El-Salvador, Honduras, Scotland, Jamaica, Taiwan, Guatemala, Germany, Japan, Greece, Philippines, Portugal, Ireland, Cuba, Vietnam, England, Dominican-Republic};>50K
60-79;?;123464;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;45;{United-States};<=50K
20-39;Private;294121;{Assoc-acdm, Assoc-voc};12;Divorced;*;Not-in-family;White;Female;0;0;50;{United-States};<=50K
60-79;?;179981;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;4;{United-States};<=50K
20-39;Private;234387;{HS-grad};9;Divorced;*;Unmarried;Black;Female;0;0;40;{United-States};<=50K
40-59;Self-emp-not-inc;154537;{Bachelors, Some-college};13;Divorced;*;Not-in-family;White;Female;0;0;20;{United-States};<=50K
20-39;Private;125856;{Assoc-acdm, Assoc-voc};12;Married-civ-spouse;*;Husband;White;Male;0;0;60;{United-States};>50K
20-39;Private;156015;{Bachelors, Some-college};13;Never-married;*;Not-in-family;White;Male;0;0;40;{United-States};<=50K
20-39;Private;116632;{Bachelors, Some-college};13;Divorced;*;Own-child;White;Male;0;0;80;{United-States};<=50K
40-59;Private;124963;{Bachelors, Some-college};13;Married-civ-spouse;*;Husband;White;Male;99999;0;55;{United-States};>50K
20-39;Self-emp-not-inc;115215;{10th, 12th, 11th, 5th-6th, 9th, 1st-4th, 7th-8th};6;Separated;*;Not-in-family;White;Male;0;0;40;{United-States};<=50K
20-39;Private;254905;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
20-39;Private;195532;{HS-grad};9;Never-married;*;Unmarried;White;Female;0;0;40;{United-States};<=50K
20-39;Private;190067;{Bachelors, Some-college};13;Never-married;*;Own-child;White;Female;0;1564;40;{United-States};>50K
*;Private;181828;*;9;Married-civ-spouse;*;*;White;*;0;0;48;*;<=50K
20-39;Private;203674;{Assoc-acdm, Assoc-voc};12;Divorced;*;Unmarried;White;Female;0;880;36;{United-States};<=50K
20-39;Private;322585;{HS-grad};9;Never-married;*;Not-in-family;White;Male;0;0;45;{United-States};<=50K
40-59;Private;246262;{Bachelors, Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};>50K
*;Local-gov;211129;*;11;Never-married;*;*;White;*;0;0;10;*;<=50K
40-59;Private;139268;{Bachelors, Some-college};10;Never-married;*;Own-child;White;Male;0;0;40;{United-States};<=50K
20-39;Private;188540;{Bachelors, Some-college};13;Never-married;*;Not-in-family;White;Male;0;0;40;{United-States};<=50K
*;?;251167;*;9;Married-civ-spouse;*;*;White;*;0;0;30;*;<=50K
40-59;Private;94809;{Bachelors, Some-college};10;Divorced;*;Unmarried;White;Female;0;0;30;{United-States};<=50K
20-39;Local-gov;265038;{Prof-school};15;Married-civ-spouse;*;Husband;White;Male;0;0;60;{United-States};>50K
40-59;Private;182566;{Bachelors, Some-college};13;Married-civ-spouse;*;Husband;Black;Male;0;0;40;{United-States};>50K
40-59;Private;220109;{Bachelors, Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;1672;44;{United-States};<=50K
40-59;Private;208470;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};>50K
40-59;Private;28683;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;3464;0;40;{United-States};<=50K
20-39;Private;233571;{Bachelors, Some-college};10;Divorced;*;Not-in-family;White;Female;0;0;4;{United-States};<=50K
20-39;Private;24562;{Bachelors, Some-college};13;Divorced;*;Unmarried;Other;Female;0;0;40;{United-States};<=50K
60-79;Local-gov;36364;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;2267;40;{United-States};<=50K
40-59;Private;168569;{Prof-school};15;Never-married;*;Not-in-family;White;Male;0;0;50;{United-States};<=50K
60-79;Private;167098;{Bachelors, Some-college};13;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};>50K
20-39;Private;271579;{10th, 12th, 11th, 5th-6th, 9th, 1st-4th, 7th-8th};6;Never-married;*;Not-in-family;White;Male;0;0;40;{India, Cambodia, France, Canada, Ecuador, Puerto-Rico, Peru, Thailand, Italy, Mexico, Nicaragua, Hungary, Poland, El-Salvador, Honduras, Scotland, Jamaica, Taiwan, Guatemala, Germany, Japan, Greece, Philippines, Portugal, Ireland, Cuba, Vietnam, England, Dominican-Republic};<=50K
20-39;Private;191355;{Bachelors, Some-college};13;Married-civ-spouse;*;Husband;White;Male;0;0;45;{United-States};>50K
20-39;Private;31659;{Bachelors, Some-college};13;Married-civ-spouse;*;Husband;White;Male;0;1887;60;{United-States};>50K
40-59;State-gov;83411;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};>50K
40-59;Private;40856;{Assoc-acdm, Assoc-voc};11;Married-civ-spouse;*;Husband;White;Male;0;0;46;{United-States};>50K
40-59;Private;115605;{Masters};14;Married-civ-spouse;*;Husband;White;Male;0;0;50;{United-States};>50K
20-39;Private;132326;{Bachelors, Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
40-59;Private;220213;{HS-grad};9;Widowed;*;Not-in-family;White;Female;0;0;40;{United-States};<=50K
40-59;Private;172511;{Bachelors, Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};>50K
40-59;Private;156745;{Bachelors, Some-college};10;Married-civ-spouse;*;Husband;Black;Male;0;0;40;{United-States};<=50K
20-39;Private;218916;{Prof-school};15;Divorced;*;Not-in-family;White;Male;0;0;50;{United-States};<=50K
20-39;Private;306114;{Bachelors, Some-college};10;Never-married;*;Own-child;White;Male;0;0;20;{United-States};<=50K
20-39;Private;196675;{HS-grad};9;Married-civ-spouse;*;Husband;Black;Male;0;0;70;{United-States};<=50K
40-59;Self-emp-not-inc;73411;{Prof-school};15;Married-civ-spouse;*;Husband;White;Male;0;0;30;{United-States};<=50K
20-39;Private;184659;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};>50K
60-79;?;75890;{Bachelors, Some-college};10;Widowed;*;Unmarried;Asian-Pac-Islander;Female;0;0;4;{United-States};<=50K
*;Private;320451;*;14;Married-civ-spouse;*;*;Asian-Pac-Islander;*;0;0;65;*;>50K
20-39;Private;172498;{Bachelors, Some-college};10;Divorced;*;Own-child;White;Male;0;0;40;{United-States};<=50K
20-39;Private;131588;{HS-grad};9;Never-married;*;Not-in-family;Black;Female;0;0;45;{United-States};<=50K
20-39;Private;124520;{Assoc-acdm, Assoc-voc};11;Divorced;*;Unmarried;White;Male;0;0;50;{United-States};>50K
20-39;Self-emp-not-inc;93806;{Bachelors, Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;55;{United-States};<=50K
20-39;Federal-gov;173192;{Assoc-acdm, Assoc-voc};11;Separated;*;Not-in-family;Black;Male;0;0;40;{United-States};<=50K
60-79;Self-emp-not-inc;198554;{Bachelors, Some-college};10;Divorced;*;Not-in-family;White;Female;0;0;20;{United-States};<=50K
40-59;Private;26502;{Bachelors, Some-college};13;Married-civ-spouse;*;Husband;White;Male;0;0;72;{United-States};>50K
40-59;Private;225267;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
20-39;Private;150042;{HS-grad};9;Never-married;*;Own-child;White;Female;0;0;40;{United-States};<=50K
40-59;Private;211319;{Bachelors, Some-college};13;Married-civ-spouse;*;Husband;White;Male;7298;0;50;{United-States};>50K
20-39;Private;208358;{Assoc-acdm, Assoc-voc};11;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
20-39;Private;58115;{Bachelors, Some-college};13;Married-civ-spouse;*;Husband;White;Male;0;0;41;{United-States};<=50K
20-39;Private;219267;{HS-grad};9;Never-married;*;Unmarried;White;Female;0;0;28;{United-States};<=50K
20-39;Federal-gov;129573;{Bachelors, Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;50;{United-States};<=50K
20-39;Local-gov;27834;{Bachelors, Some-college};13;Never-married;*;Not-in-family;White;Male;0;0;40;{United-States};<=50K
40-59;Self-emp-inc;415037;{Bachelors, Some-college};10;Divorced;*;Not-in-family;White;Male;0;0;65;{United-States};>50K
40-59;Private;191529;{Bachelors, Some-college};13;Divorced;*;Not-in-family;White;Male;0;0;40;{United-States};<=50K
*;Private;132806;*;9;Widowed;*;*;White;*;0;0;13;*;<=50K
20-39;Federal-gov;137059;{Bachelors, Some-college};10;Never-married;*;Not-in-family;White;Female;0;0;10;{United-States};<=50K
40-59;Federal-gov;102308;{Prof-school};15;Married-civ-spouse;*;Husband;White;Male;15024;0;50;{United-States};>50K
20-39;Private;164309;{HS-grad};9;Never-married;*;Not-in-family;White;Female;0;0;35;{United-States};<=50K
20-39;Private;40955;{Bachelors, Some-college};13;Married-civ-spouse;*;Husband;White;Male;0;0;40;{India, Cambodia, France, Canada, Ecuador, Puerto-Rico, Peru, Thailand, Italy, Mexico, Nicaragua, Hungary, Poland, El-Salvador, Honduras, Scotland, Jamaica, Taiwan, Guatemala, Germany, Japan, Greece, Philippines, Portugal, Ireland, Cuba, Vietnam, England, Dominican-Republic};>50K
60-79;Private;141085;{HS-grad};9;Widowed;*;Not-in-family;White;Female;0;0;8;{United-States};<=50K
*;Federal-gov;258124;*;14;Married-civ-spouse;*;*;White;*;0;0;40;*;>50K
20-39;Private;467579;{Bachelors, Some-college};13;Married-civ-spouse;*;Husband;Black;Male;0;1887;40;{United-States};>50K
20-39;Private;145139;{Bachelors, Some-college};13;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};>50K
20-39;Private;231141;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;2829;0;40;{United-States};<=50K
*;Self-emp-not-inc;146674;*;9;Divorced;*;*;Black;*;0;0;50;*;<=50K
20-39;Private;242207;{Bachelors, Some-college};13;Never-married;*;Own-child;White;Female;0;0;40;{United-States};<=50K
20-39;?;102541;{Assoc-acdm, Assoc-voc};11;Married-civ-spouse;*;Wife;Amer-Indian-Eskimo;Female;0;0;40;{United-States};<=50K
20-39;Private;135416;{Bachelors, Some-college};10;Divorced;*;Own-child;White;Female;0;0;40;{United-States};<=50K
20-39;Private;267284;{HS-grad};9;Never-married;*;Other-relative;White;Male;0;0;40;{United-States};<=50K
40-59;Private;130812;{HS-grad};9;Married-civ-spouse;*;Wife;White;Female;0;0;40;{United-States};<=50K
*;Self-emp-not-inc;183765;*;13;Never-married;*;*;White;*;0;0;50;*;<=50K
40-59;Local-gov;188823;{Masters};14;Married-civ-spouse;*;Husband;White;Male;0;0;50;{United-States};>50K
20-39;Private;200593;{Bachelors, Some-college};10;Never-married;*;Own-child;White;Male;0;0;40;{United-States};<=50K
40-59;Private;124094;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{India, Cambodia, France, Canada, Ecuador, Puerto-Rico, Peru, Thailand, Italy, Mexico, Nicaragua, Hungary, Poland, El-Salvador, Honduras, Scotland, Jamaica, Taiwan, Guatemala, Germany, Japan, Greece, Philippines, Portugal, Ireland, Cuba, Vietnam, England, Dominican-Republic};<=50K
20-39;Private;50411;{HS-grad};9;Never-married;*;Not-in-family;White;Male;0;0;40;{United-States};<=50K
40-59;Local-gov;101689;{Bachelors, Some-college};10;Divorced;*;Unmarried;White;Female;0;0;40;{United-States};<=50K
