age;workclass;fnlwgt;education;education-num;marital-status;occupation;relationship;race;sex;capital-gain;capital-loss;hours-per-week;native-country;income
*;Private;207284;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;Private;109089;{Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;70;{United-States};<=50K
*;Private;274528;{Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;Private;142646;*;4;Widowed;*;*;White;*;0;0;23;*;<=50K
*;Private;180859;{Prof-school, HS-grad};9;Divorced;*;Not-in-family;White;Male;0;0;40;{United-States};<=50K
*;Self-emp-inc;188610;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;48;{United-States};<=50K
*;Private;169604;{10th, 11th, 12th};7;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;Private;260560;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;50;{United-States};<=50K
*;Local-gov;188245;{Prof-school, HS-grad};9;Never-married;*;Unmarried;Black;Female;0;0;35;{United-States};<=50K
*;Local-gov;103315;*;14;Never-married;*;*;White;*;15831;0;72;*;>50K
*;Local-gov;52465;{Prof-school, HS-grad};9;Never-married;*;Not-in-family;White;Male;0;0;40;{United-States};<=50K
*;Private;737315;{Bachelors};13;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};>50K
*;?;195143;{Some-college};10;Never-married;*;Own-child;White;Female;0;0;29;{United-States};<=50K
*;Self-emp-not-inc;219420;*;16;Divorced;*;*;White;*;0;0;64;*;<=50K
*;Private;198170;{Bachelors};13;Married-civ-spouse;*;Husband;White;Male;0;0;45;{United-States};>50K
*;Local-gov;183168;{Bachelors};13;Divorced;*;Unmarried;White;Female;0;0;43;{United-States};<=50K
*;Private;196545;{Bachelors};13;Married-civ-spouse;*;Husband;White;Male;7298;0;40;{United-States};>50K
*;Private;168412;*;9;Married-civ-spouse;*;*;White;*;0;0;44;*;<=50K
*;Private;174386;*;14;Married-civ-spouse;*;*;White;*;0;0;40;*;>50K
*;Private;544686;*;9;Never-married;*;*;White;*;2907;0;40;*;<=50K
*;Private;95661;{Some-college};10;Never-married;*;Not-in-family;White;Female;0;0;43;{United-States};<=50K
*;Private;468713;{Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;Private;169112;{Masters};14;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};>50K
*;Private;74024;{Masters};14;Married-civ-spouse;*;Husband;White;Male;0;0;45;{United-States};>50K
*;Private;110622;*;3;Never-married;*;*;Asian-Pac-Islander;*;0;0;20;*;<=50K
*;Local-gov;33331;{Masters};14;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};>50K
*;Private;181557;{Prof-school, HS-grad};9;Never-married;*;Own-child;Black;Male;0;0;25;{United-States};<=50K
*;Private;142624;*;12;Married-civ-spouse;*;*;White;*;5556;0;40;*;>50K
*;Self-emp-not-inc;192251;*;6;Married-civ-spouse;*;*;White;*;2635;0;40;*;<=50K
*;Private;146091;{Some-college};10;Never-married;*;Not-in-family;White;Female;0;0;40;{United-States};<=50K
*;Local-gov;174575;{Bachelors};13;Married-civ-spouse;*;Husband;White;Male;5178;0;40;{United-States};>50K
*;Private;200949;*;6;Never-married;*;*;White;*;0;0;38;*;<=50K
*;Local-gov;201560;{Bachelors};13;Married-civ-spouse;*;Wife;White;Female;0;0;40;{United-States};>50K
*;Federal-gov;149386;{Prof-school, HS-grad};9;Widowed;*;Not-in-family;White;Male;0;0;9;{United-States};<=50K
*;Local-gov;168672;{Masters};14;Married-civ-spouse;*;Wife;White;Female;0;1902;40;{United-States};>50K
*;Private;38352;{Prof-school, HS-grad};9;Widowed;*;Unmarried;White;Female;0;0;40;{United-States};<=50K
*;State-gov;180272;*;14;Never-married;*;*;White;*;0;0;35;*;<=50K
*;State-gov;275421;{Some-college};10;Never-married;*;Own-child;White;Female;0;0;40;{United-States};<=50K
*;Local-gov;173051;{Some-college};10;Divorced;*;Unmarried;White;Female;0;0;45;{United-States};<=50K
*;Local-gov;167474;{Assoc-acdm, Assoc-voc};12;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;Local-gov;267138;{Some-college};10;Married-civ-spouse;*;Husband;Black;Male;0;0;40;{United-States};<=50K
*;Private;135138;{Bachelors};13;Never-married;*;Own-child;Asian-Pac-Islander;Male;0;0;40;{United-States};<=50K
*;Private;218357;{Assoc-acdm, Assoc-voc};11;Divorced;*;Not-in-family;White;Female;0;0;38;{United-States};<=50K
*;Self-emp-not-inc;107236;{10th, 11th, 12th};8;Married-civ-spouse;*;Not-in-family;White;Male;0;0;40;{United-States};<=50K
*;Private;138416;{9th, 1st-4th, 5th-6th, 7th-8th};3;Married-civ-spouse;*;Husband;White;Male;0;0;56;{India, France, Canada, Ecuador, Puerto-Rico, Peru, Thailand, Italy, Outlying-US(Guam-USVI-etc), Mexico, Holand-Netherlands, Columbia, Poland, El-Salvador, Iran, Jamaica, Taiwan, Germany, Japan, Greece, Philippines, Portugal, Ireland, Cuba, Vietnam, England, Dominican-Republic};<=50K
*;Private;154863;{Bachelors};13;Never-married;*;Own-child;Black;Male;0;0;35;{United-States};<=50K
*;Private;194004;{10th, 11th, 12th};7;Married-civ-spouse;*;Husband;White;Male;0;0;25;{United-States};<=50K
*;Private;339123;{Some-college};10;Never-married;*;Own-child;White;Male;0;0;40;{United-States};<=50K
*;Local-gov;548361;{Bachelors};13;Married-civ-spouse;*;Husband;White;Male;0;0;26;{United-States};<=50K
*;Private;101812;{Assoc-acdm, Assoc-voc};11;Married-civ-spouse;*;Husband;White;Male;0;0;41;{United-States};<=50K
*;Self-emp-inc;127111;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;50;{United-States};<=50K
*;Private;171807;{Prof-school, HS-grad};9;Divorced;*;Unmarried;White;Female;0;0;45;{United-States};<=50K
*;Local-gov;40666;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;Local-gov;340682;{Prof-school, HS-grad};9;Divorced;*;Not-in-family;White;Female;0;0;40;{United-States};<=50K
*;Private;175052;{Prof-school, HS-grad};9;Divorced;*;Unmarried;White;Female;0;0;40;{United-States};<=50K
*;?;321629;{Prof-school, HS-grad};9;Never-married;*;Unmarried;White;Female;0;0;16;{United-States};<=50K
*;Private;154405;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;Black;Male;0;0;40;{United-States};<=50K
*;Private;108402;{10th, 11th, 12th};6;Never-married;*;Own-child;White;Female;0;0;20;{United-States};<=50K
*;Private;346275;{10th, 11th, 12th};7;Divorced;*;Not-in-family;White;Male;0;0;43;{United-States};<=50K
*;Private;42476;{Prof-school, HS-grad};9;Never-married;*;Other-relative;White;Female;0;0;30;{United-States};<=50K
*;Private;161708;{Assoc-acdm, Assoc-voc};12;Never-married;*;Own-child;White;Female;0;0;20;{United-States};<=50K
*;Private;70447;{Some-college};10;Never-married;*;Unmarried;Asian-Pac-Islander;Male;4650;0;20;{United-States};<=50K
*;Private;189759;{Bachelors};13;Never-married;*;Not-in-family;White;Male;4865;0;40;{United-States};<=50K
*;?;137354;{Some-college};10;Married-civ-spouse;*;Husband;Asian-Pac-Islander;Male;0;0;20;{United-States};<=50K
*;Private;250724;{Bachelors};13;Married-civ-spouse;*;Husband;White;Male;0;0;45;{India, France, Canada, Ecuador, Puerto-Rico, Peru, Thailand, Italy, Outlying-US(Guam-USVI-etc), Mexico, Holand-Netherlands, Columbia, Poland, El-Salvador, Iran, Jamaica, Taiwan, Germany, Japan, Greece, Philippines, Portugal, Ireland, Cuba, Vietnam, England, Dominican-Republic};<=50K
*;Federal-gov;149368;{Prof-school, HS-grad};15;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};>50K
*;Private;154641;{Assoc-acdm, Assoc-voc};11;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;Private;38309;{Assoc-acdm, Assoc-voc};11;Married-civ-spouse;*;Husband;White;Male;2407;0;40;{United-States};<=50K
*;Local-gov;202733;{Masters};14;Married-civ-spouse;*;Husband;White;Male;7688;0;70;{United-States};>50K
*;Private;56150;*;7;Never-married;*;*;White;*;0;0;40;*;<=50K
*;Private;260254;{Prof-school, HS-grad};9;Never-married;*;Not-in-family;White;Male;0;0;40;{United-States};<=50K
*;Private;108083;{9th, 1st-4th, 5th-6th, 7th-8th};4;Married-civ-spouse;*;Husband;White;Male;0;0;45;{United-States};<=50K
*;Self-emp-not-inc;71344;{Masters};14;Divorced;*;Not-in-family;White;Male;0;0;50;{United-States};>50K
*;Private;174215;{Some-college};10;Divorced;*;Unmarried;White;Female;0;0;40;{United-States};<=50K
*;State-gov;114366;{Bachelors};13;Never-married;*;Not-in-family;White;Male;0;0;35;{United-States};<=50K
*;Private;158962;{Some-college};10;Divorced;*;Unmarried;White;Female;0;0;40;{United-States};<=50K
*;Private;179498;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{India, France, Canada, Ecuador, Puerto-Rico, Peru, Thailand, Italy, Outlying-US(Guam-USVI-etc), Mexico, Holand-Netherlands, Columbia, Poland, El-Salvador, Iran, Jamaica, Taiwan, Germany, Japan, Greece, Philippines, Portugal, Ireland, Cuba, Vietnam, England, Dominican-Republic};<=50K
*;Private;31935;{Prof-school, HS-grad};9;Divorced;*;Not-in-family;White;Female;0;0;40;{United-States};<=50K
*;Private;149909;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;42;{United-States};>50K
*;?;58740;{Some-college};10;Never-married;*;Own-child;White;Male;0;0;15;{United-States};<=50K
*;Private;216552;{Masters};14;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;Private;255348;{Some-college};10;Divorced;*;Not-in-family;White;Female;0;0;40;{United-States};<=50K
*;Private;176050;{Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;?;125101;{Assoc-acdm, Assoc-voc};11;Widowed;*;Not-in-family;White;Female;0;0;40;{United-States};<=50K
*;?;197286;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;Local-gov;337469;*;10;Divorced;*;*;White;*;594;0;20;*;<=50K
*;Private;159737;{Prof-school, HS-grad};9;Never-married;*;Unmarried;Black;Female;0;0;58;{United-States};<=50K
*;Private;316211;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;60;{United-States};>50K
*;Private;127610;{Bachelors};13;Married-civ-spouse;*;Wife;White;Female;0;1902;32;{United-States};>50K
*;Local-gov;556652;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;Black;Male;0;0;40;{United-States};>50K
*;Private;265576;{Prof-school, HS-grad};9;Never-married;*;Own-child;White;Male;0;0;50;{United-States};<=50K
*;Private;347653;{Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;48;{United-States};>50K
*;Private;62374;{Assoc-acdm, Assoc-voc};11;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;Self-emp-not-inc;170230;{Bachelors};13;Never-married;*;Not-in-family;White;Female;0;0;60;{United-States};<=50K
*;Private;203051;{Bachelors};13;Married-civ-spouse;*;Husband;White;Male;0;0;27;{United-States};<=50K
*;Self-emp-inc;115880;{Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;Private;167735;{Assoc-acdm, Assoc-voc};11;Married-civ-spouse;*;Husband;White;Male;0;1887;40;{United-States};>50K
*;Self-emp-inc;181413;{Assoc-acdm, Assoc-voc};12;Married-civ-spouse;*;Wife;White;Female;0;0;40;{United-States};<=50K
*;Private;185554;{Bachelors};13;Never-married;*;Own-child;White;Female;0;0;40;{United-States};<=50K
*;Private;350387;{Bachelors};13;Never-married;*;Not-in-family;White;Male;0;0;40;{United-States};>50K
*;Private;225102;*;9;Married-civ-spouse;*;*;Black;*;0;0;40;*;<=50K
*;Private;105582;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;3103;0;40;{United-States};>50K
*;Self-emp-not-inc;350247;{Prof-school, HS-grad};15;Married-civ-spouse;*;Husband;White;Male;0;0;50;{United-States};>50K
*;Private;150025;*;5;Never-married;*;*;White;*;0;0;50;*;>50K
*;Private;107737;{Bachelors};13;Married-civ-spouse;*;Husband;White;Male;0;0;55;{United-States};>50K
*;?;334741;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;20;{United-States};<=50K
*;Private;115562;{Bachelors};13;Married-civ-spouse;*;Husband;White;Male;0;0;42;{United-States};>50K
*;Self-emp-not-inc;131584;{Assoc-acdm, Assoc-voc};11;Never-married;*;Own-child;White;Male;0;0;60;{United-States};<=50K
*;Local-gov;95855;{Masters};14;Married-civ-spouse;*;Wife;White;Female;0;0;60;{United-States};>50K
*;Private;391016;{Bachelors};13;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};>50K
*;Federal-gov;51089;{Bachelors};13;Married-civ-spouse;*;Husband;White;Male;0;0;50;{United-States};>50K
*;Self-emp-inc;188044;{Bachelors};13;Married-civ-spouse;*;Husband;White;Male;0;2392;40;{United-States};>50K
*;Private;117898;{Bachelors};13;Married-civ-spouse;*;Husband;White;Male;0;0;50;{United-States};>50K
*;Private;70240;*;9;Married-spouse-absent;*;*;Asian-Pac-Islander;*;0;0;40;*;<=50K
*;Self-emp-not-inc;187693;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;72;{United-States};>50K
*;Private;341672;*;13;Separated;*;*;Asian-Pac-Islander;*;0;0;40;*;<=50K
*;Private;208043;{Assoc-acdm, Assoc-voc};11;Married-civ-spouse;*;Husband;White;Male;7298;0;45;{United-States};>50K
*;Local-gov;289982;{Bachelors};13;Never-married;*;Own-child;White;Female;0;0;35;{United-States};<=50K
*;Private;76344;{Bachelors};13;Never-married;*;Not-in-family;White;Female;0;0;50;{United-States};<=50K
*;Private;200973;{Some-college};10;Never-married;*;Own-child;White;Female;0;0;20;{United-States};<=50K
*;Private;111377;{10th, 11th, 12th};6;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;Self-emp-not-inc;136684;{Prof-school, HS-grad};9;Widowed;*;Other-relative;White;Female;0;0;30;{United-States};<=50K
*;Private;176716;{Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};>50K
*;Self-emp-not-inc;166894;{Some-college};10;Divorced;*;Unmarried;Black;Female;0;0;40;{United-States};<=50K
*;Private;243872;{Bachelors};13;Married-civ-spouse;*;Husband;White;Male;0;0;70;{United-States};>50K
*;Private;155621;*;3;Never-married;*;*;White;*;0;0;40;*;<=50K
*;Private;102597;{Bachelors};13;Divorced;*;Unmarried;White;Female;0;0;40;{United-States};<=50K
*;Private;60331;{Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;35;{United-States};<=50K
*;Private;75024;*;9;Divorced;*;*;White;*;0;0;25;*;<=50K
*;Private;174474;*;6;Separated;*;*;White;*;0;0;28;*;<=50K
*;Private;145441;{Bachelors};13;Married-civ-spouse;*;Husband;White;Male;0;0;50;{United-States};>50K
*;Private;83434;*;13;Never-married;*;*;Asian-Pac-Islander;*;0;0;21;*;>50K
*;Private;691830;{Prof-school, HS-grad};9;Never-married;*;Own-child;Black;Female;0;0;35;{United-States};<=50K
*;Private;189203;{Bachelors};13;Never-married;*;Not-in-family;White;Male;0;0;50;{United-States};<=50K
*;Private;115784;{9th, 1st-4th, 5th-6th, 7th-8th};5;Married-civ-spouse;*;Husband;White;Male;0;0;44;{United-States};<=50K
*;Federal-gov;280167;{Masters};14;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};>50K
*;?;407338;{Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;20;{United-States};<=50K
*;Private;52978;{Some-college};10;Divorced;*;Not-in-family;White;Female;0;1721;55;{United-States};<=50K
*;Private;169329;*;9;Married-civ-spouse;*;*;Black;*;0;1887;40;*;>50K
*;Private;315065;*;6;Never-married;*;*;White;*;0;0;60;*;<=50K
*;Local-gov;167835;{Bachelors};13;Married-civ-spouse;*;Wife;White;Female;0;0;38;{United-States};>50K
*;Private;63105;{Prof-school, HS-grad};9;Never-married;*;Own-child;Black;Male;0;0;40;{United-States};<=50K
*;Private;520775;{10th, 11th, 12th};8;Never-married;*;Own-child;White;Male;0;0;30;{United-States};<=50K
*;Local-gov;47902;{Bachelors};13;Married-civ-spouse;*;Husband;White;Male;0;0;45;{United-States};>50K
*;Private;145434;{Some-college};10;Never-married;*;Not-in-family;White;Female;0;0;25;{United-States};<=50K
*;Private;56392;{Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;Private;162312;*;9;Divorced;*;*;Asian-Pac-Islander;*;0;0;45;*;<=50K
*;Private;204074;{Masters};14;Married-civ-spouse;*;Husband;White;Male;0;0;48;{United-States};<=50K
*;Private;99246;{10th, 11th, 12th};7;Never-married;*;Not-in-family;White;Female;0;0;25;{United-States};<=50K
*;Private;102085;*;10;Divorced;*;*;White;*;0;0;40;*;<=50K
*;Private;168794;*;1;Never-married;*;*;White;*;0;0;10;*;<=50K
*;State-gov;332379;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};>50K
*;Private;233419;{Prof-school, HS-grad};9;Divorced;*;Not-in-family;White;Female;0;0;40;{United-States};<=50K
*;Self-emp-not-inc;57233;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;50;{United-States};<=50K
*;Private;192337;{Bachelors};13;Married-civ-spouse;*;Husband;White;Male;7688;0;40;{United-States};>50K
*;Private;442429;*;9;Separated;*;*;White;*;0;0;40;*;<=50K
*;Private;369114;{Prof-school, HS-grad};9;Divorced;*;Not-in-family;White;Female;0;0;40;{United-States};<=50K
*;Private;261334;{9th, 1st-4th, 5th-6th, 7th-8th};5;Widowed;*;Not-in-family;White;Female;0;0;40;{United-States};<=50K
*;Private;160303;{Prof-school, HS-grad};9;Widowed;*;Other-relative;White;Female;0;0;40;{United-States};<=50K
*;Private;50474;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;Private;321577;{Prof-school, HS-grad};9;Never-married;*;Own-child;Black;Female;0;0;40;{United-States};<=50K
*;Private;29591;{Prof-school, HS-grad};9;Divorced;*;Not-in-family;White;Male;0;0;30;{United-States};<=50K
*;Self-emp-not-inc;334744;{Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;50;{United-States};>50K
*;Self-emp-not-inc;269474;{Prof-school, HS-grad};9;Never-married;*;Own-child;White;Male;0;0;40;{United-States};<=50K
*;Private;287306;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;1902;40;{United-States};>50K
*;Private;33619;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;Black;Male;0;0;4;{United-States};<=50K
*;Private;149347;{Some-college};10;Divorced;*;Not-in-family;White;Male;0;0;60;{United-States};<=50K
*;Private;96249;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;42;{United-States};>50K
*;Local-gov;370502;{Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;40;{India, France, Canada, Ecuador, Puerto-Rico, Peru, Thailand, Italy, Outlying-US(Guam-USVI-etc), Mexico, Holand-Netherlands, Columbia, Poland, El-Salvador, Iran, Jamaica, Taiwan, Germany, Japan, Greece, Philippines, Portugal, Ireland, Cuba, Vietnam, England, Dominican-Republic};<=50K
*;Private;188246;{Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};>50K
*;Private;167558;*;9;Never-married;*;*;White;*;0;0;35;*;<=50K
*;Private;292185;{Bachelors};13;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;Private;101593;{Masters};14;Married-civ-spouse;*;Husband;White;Male;15024;0;50;{United-States};>50K
*;Local-gov;70164;{Bachelors};13;Never-married;*;Not-in-family;Amer-Indian-Eskimo;Male;0;0;60;{United-States};<=50K
*;Private;269722;{Bachelors};13;Married-civ-spouse;*;Husband;White;Male;0;0;55;{United-States};>50K
*;Self-emp-not-inc;175502;{Bachelors};13;Married-civ-spouse;*;Husband;White;Male;0;0;60;{United-States};<=50K
*;Private;233165;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;60;{United-States};>50K
*;Private;177351;{Bachelors};13;Never-married;*;Not-in-family;White;Male;0;0;45;{United-States};<=50K
*;Private;212114;{Bachelors};13;Never-married;*;Own-child;White;Female;0;0;15;{United-States};<=50K
*;Private;288959;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;Black;Male;0;0;36;{United-States};<=50K
*;Private;231619;{Prof-school, HS-grad};9;Married-civ-spouse;*;Wife;White;Female;0;0;21;{United-States};<=50K
*;Private;146919;{Some-college};10;Divorced;*;Unmarried;White;Female;0;0;45;{United-States};<=50K
*;Private;388811;{Prof-school, HS-grad};9;Never-married;*;Own-child;White;Female;0;0;40;{United-States};<=50K
*;Private;243560;*;10;Never-married;*;*;White;*;0;0;40;*;<=50K
*;Self-emp-not-inc;98360;{Bachelors};13;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;Private;369538;{Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};>50K
*;Self-emp-not-inc;31740;{Some-college};10;Widowed;*;Unmarried;White;Female;0;0;45;{United-States};<=50K
*;Private;223660;{Prof-school, HS-grad};9;Widowed;*;Not-in-family;White;Male;6849;0;40;{United-States};<=50K
*;Private;333611;*;3;Never-married;*;*;White;*;0;0;54;*;<=50K
*;Self-emp-not-inc;108247;{Prof-school, HS-grad};15;Married-civ-spouse;*;Husband;White;Male;0;0;55;{United-States};>50K
*;Private;76129;*;9;Never-married;*;*;White;*;0;0;40;*;<=50K
*;Private;91711;{Bachelors};13;Married-civ-spouse;*;Husband;White;Male;0;0;60;{United-States};>50K
*;?;166855;{Bachelors};13;Married-civ-spouse;*;Husband;White;Male;0;0;10;{United-States};<=50K
*;Private;182062;{Bachelors};13;Married-civ-spouse;*;Husband;White;Male;5013;0;40;{United-States};<=50K
*;Private;252752;{Masters};14;Never-married;*;Not-in-family;White;Female;13550;0;60;{United-States};>50K
*;Private;43953;{Bachelors};13;Married-civ-spouse;*;Wife;White;Female;0;0;35;{United-States};<=50K
*;Local-gov;84224;{Bachelors};13;Never-married;*;Not-in-family;White;Female;0;0;40;{United-States};<=50K
*;Private;100675;{9th, 1st-4th, 5th-6th, 7th-8th};2;Married-civ-spouse;*;Husband;White;Male;0;0;15;{India, France, Canada, Ecuador, Puerto-Rico, Peru, Thailand, Italy, Outlying-US(Guam-USVI-etc), Mexico, Holand-Netherlands, Columbia, Poland, El-Salvador, Iran, Jamaica, Taiwan, Germany, Japan, Greece, Philippines, Portugal, Ireland, Cuba, Vietnam, England, Dominican-Republic};<=50K
*;Private;155509;{Prof-school, HS-grad};9;Separated;*;Other-relative;Black;Female;0;0;35;{United-States};<=50K
*;Private;29814;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;Private;241805;{Some-college};10;Married-civ-spouse;*;Husband;Black;Male;0;0;30;{United-States};<=50K
*;Private;214838;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;45;{United-States};>50K
*;Private;240810;{Assoc-acdm, Assoc-voc};12;Married-civ-spouse;*;Husband;White;Male;0;0;45;{United-States};<=50K
*;Private;154076;{Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;50;{United-States};>50K
*;?;175552;*;3;Married-civ-spouse;*;*;White;*;0;0;40;*;<=50K
*;Private;170287;{Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;40;{India, France, Canada, Ecuador, Puerto-Rico, Peru, Thailand, Italy, Outlying-US(Guam-USVI-etc), Mexico, Holand-Netherlands, Columbia, Poland, El-Salvador, Iran, Jamaica, Taiwan, Germany, Japan, Greece, Philippines, Portugal, Ireland, Cuba, Vietnam, England, Dominican-Republic};>50K
*;Private;145995;{Bachelors};13;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};>50K
*;Private;433669;*;12;Never-married;*;*;White;*;0;0;36;*;<=50K
*;Private;233626;{Bachelors};13;Never-married;*;Not-in-family;White;Male;0;0;25;{United-States};<=50K
*;Private;607799;{Prof-school, HS-grad};9;Never-married;*;Not-in-family;White;Female;0;0;60;{United-States};<=50K
*;Private;88500;{Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;44;{United-States};>50K
*;Private;127809;{Prof-school, HS-grad};9;Separated;*;Unmarried;Black;Female;0;0;30;{United-States};<=50K
*;Private;243743;{Bachelors};13;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};>50K
*;Private;177211;{10th, 11th, 12th};7;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;Self-emp-not-inc;231180;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;50;{United-States};<=50K
*;Private;253856;{Bachelors};13;Married-civ-spouse;*;Husband;White;Male;0;0;20;{United-States};<=50K
*;Private;177075;{Prof-school, HS-grad};9;Divorced;*;Not-in-family;White;Female;0;0;40;{United-States};<=50K
*;Private;152855;*;9;Never-married;*;*;Other;*;0;0;40;*;<=50K
*;Private;191137;*;12;Divorced;*;*;White;*;0;0;25;*;<=50K
*;Private;255559;{Some-college};10;Married-civ-spouse;*;Wife;White;Female;0;0;40;{United-States};>50K
*;Private;169815;{Bachelors};13;Never-married;*;Own-child;White;Male;0;0;40;{United-States};<=50K
*;Private;221215;*;6;Never-married;*;*;White;*;0;0;40;*;<=50K
*;Private;270059;{Some-college};10;Divorced;*;Unmarried;White;Female;0;0;30;{United-States};<=50K
*;?;31588;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;2635;0;40;{United-States};<=50K
*;Private;345403;{10th, 11th, 12th};6;Never-married;*;Own-child;White;Male;0;0;40;{United-States};<=50K
*;Private;194897;{Prof-school, HS-grad};9;Never-married;*;Own-child;Amer-Indian-Eskimo;Male;0;0;40;{United-States};<=50K
*;Private;388741;{Some-college};10;Never-married;*;Unmarried;Other;Female;0;0;38;{United-States};<=50K
*;Private;355856;{Assoc-acdm, Assoc-voc};12;Married-civ-spouse;*;Husband;Asian-Pac-Islander;Male;0;0;60;{United-States};<=50K
*;Private;122109;{Some-college};10;Married-civ-spouse;*;Wife;White;Female;0;0;35;{United-States};<=50K
*;Private;75673;{Prof-school, HS-grad};9;Never-married;*;Own-child;Asian-Pac-Islander;Female;0;0;40;{United-States};<=50K
*;Self-emp-inc;141058;{Some-college};10;Divorced;*;Not-in-family;White;Male;0;2339;50;{United-States};<=50K
*;Private;47902;{Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;35;{United-States};>50K
*;Private;221343;{9th, 1st-4th, 5th-6th, 7th-8th};2;Divorced;*;Not-in-family;White;Female;0;0;12;{United-States};<=50K
*;Private;255675;{Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};>50K
*;Federal-gov;203505;{Prof-school, HS-grad};9;Widowed;*;Not-in-family;White;Female;0;0;40;{United-States};<=50K
*;Private;125106;{Bachelors};13;Never-married;*;Own-child;White;Female;0;0;40;{United-States};<=50K
*;Private;139890;{Some-college};10;Divorced;*;Unmarried;White;Female;0;0;40;{United-States};<=50K
